vehicle_id,agent_name,vehicle_type,zone,timestamp,hour,speed_kmh,distance_km,idle_time_min,delivery_time_min,status,latitude,longitude
VH387,Agent_387,Scooter,OMR,2024-03-28 17:21:00,17,18.5,3.88,8.7,22.5,Active,12.94879,80.221342
VH387,Agent_387,Scooter,OMR,2024-03-22 10:16:00,10,28.6,11.59,4.3,16.8,Active,12.918904,80.261123
VH387,Agent_387,Scooter,OMR,2024-01-13 09:13:00,9,15.8,3.35,4.5,38.3,Active,12.896877,80.237261
VH387,Agent_387,Scooter,OMR,2024-03-27 09:59:00,9,39.9,4.71,12.5,55.8,Delayed,12.949597,80.182805
VH387,Agent_387,Scooter,OMR,2024-02-11 17:51:00,17,14.3,8.89,11.4,11.5,Active,12.939653,80.234128
VH387,Agent_387,Scooter,OMR,2024-03-24 11:57:00,11,5.1,1.35,8.8,23.1,Active,12.86915,80.202345
VH387,Agent_387,Scooter,OMR,2024-03-25 16:28:00,16,27.5,5.64,6.9,34.1,Active,12.934285,80.239341
VH388,Agent_388,Cycle,Adyar,2024-01-01 12:22:00,12,28.4,6.71,13.0,23.6,Active,12.963314,80.207109
VH388,Agent_388,Cycle,Adyar,2024-02-09 10:03:00,10,32.5,5.42,6.7,24.9,Active,13.001986,80.306331
VH388,Agent_388,Cycle,Adyar,2024-01-05 10:41:00,10,16.9,14.71,7.1,33.9,Active,13.038886,80.284672
VH388,Agent_388,Cycle,Adyar,2024-02-17 12:17:00,12,43.3,3.26,13.5,41.2,Active,12.952742,80.288186
VH388,Agent_388,Cycle,Adyar,2024-03-28 22:53:00,22,20.3,8.38,5.0,27.1,Active,12.973833,80.253358
VH388,Agent_388,Cycle,Adyar,2024-03-03 18:05:00,18,24.5,11.2,10.8,29.7,Active,12.993687,80.235389
VH388,Agent_388,Cycle,Adyar,2024-01-20 10:15:00,10,36.3,11.55,14.3,20.1,Active,13.050211,80.284279
VH388,Agent_388,Cycle,Adyar,2024-03-20 08:57:00,8,22.2,0.73,19.5,26.4,Idle,12.980794,80.230981
VH388,Agent_388,Cycle,Adyar,2024-03-26 19:17:00,19,24.5,9.52,14.6,23.6,Active,13.006333,80.26704
VH388,Agent_388,Cycle,Adyar,2024-01-05 12:18:00,12,25.8,3.3,5.6,47.7,Delayed,13.02175,80.274521
VH388,Agent_388,Cycle,Adyar,2024-03-14 13:24:00,13,18.0,6.11,14.4,25.0,Active,13.019351,80.241445
VH388,Agent_388,Cycle,Adyar,2024-03-07 11:54:00,11,15.3,6.57,12.8,17.4,Active,12.972462,80.243934
VH388,Agent_388,Cycle,Adyar,2024-01-02 19:22:00,19,24.8,6.76,17.5,11.9,Idle,13.034214,80.291811
VH388,Agent_388,Cycle,Adyar,2024-01-12 22:30:00,22,27.1,0.8,4.7,26.7,Active,12.973175,80.212977
VH388,Agent_388,Cycle,Adyar,2024-03-28 19:08:00,19,20.1,10.1,15.1,42.6,Idle,12.990544,80.212914
VH389,Agent_389,Scooter,OMR,2024-01-09 16:56:00,16,38.2,5.93,17.5,36.6,Idle,12.873627,80.25719
VH389,Agent_389,Scooter,OMR,2024-02-02 09:59:00,9,23.2,2.34,13.4,44.3,Active,12.884591,80.191324
VH389,Agent_389,Scooter,OMR,2024-01-18 21:44:00,21,37.1,11.21,17.8,51.2,Idle,12.858417,80.277117
VH389,Agent_389,Scooter,OMR,2024-01-05 13:17:00,13,36.7,5.64,17.5,49.2,Idle,12.92755,80.261908
VH389,Agent_389,Scooter,OMR,2024-01-05 22:31:00,22,54.6,0.97,12.6,28.9,Active,12.931671,80.179554
VH389,Agent_389,Scooter,OMR,2024-03-01 22:57:00,22,36.4,3.18,13.7,22.5,Active,12.888576,80.276148
VH389,Agent_389,Scooter,OMR,2024-01-17 11:23:00,11,17.1,3.58,0.3,13.9,Active,12.91754,80.273555
VH389,Agent_389,Scooter,OMR,2024-02-22 19:17:00,19,34.6,11.39,9.0,53.1,Delayed,12.883135,80.276856
VH389,Agent_389,Scooter,OMR,2024-03-22 16:06:00,16,26.3,5.07,1.2,43.2,Active,12.866769,80.229534
VH389,Agent_389,Scooter,OMR,2024-01-15 18:07:00,18,26.2,13.87,7.5,35.5,Active,12.897808,80.276536
VH389,Agent_389,Scooter,OMR,2024-01-12 23:41:00,23,46.7,12.19,16.6,26.6,Idle,12.893531,80.238307
VH389,Agent_389,Scooter,OMR,2024-01-27 16:48:00,16,16.7,4.62,6.5,27.7,Active,12.852617,80.237067
VH389,Agent_389,Scooter,OMR,2024-01-25 23:08:00,23,50.6,3.55,2.7,29.2,Active,12.852266,80.17802
VH389,Agent_389,Scooter,OMR,2024-03-04 22:06:00,22,15.6,1.52,14.6,35.5,Active,12.870189,80.243227
VH389,Agent_389,Scooter,OMR,2024-01-14 13:33:00,13,35.4,6.0,8.6,55.7,Delayed,12.85637,80.209241
VH390,Agent_390,Scooter,Tambaram,2024-02-01 16:24:00,16,33.1,3.11,17.5,24.5,Idle,12.941077,80.122114
VH390,Agent_390,Scooter,Tambaram,2024-01-12 14:51:00,14,16.6,8.76,14.5,50.1,Delayed,12.900423,80.058925
VH390,Agent_390,Scooter,Tambaram,2024-03-09 11:09:00,11,28.4,7.54,3.0,23.9,Active,12.969484,80.071773
VH390,Agent_390,Scooter,Tambaram,2024-03-20 19:23:00,19,20.7,4.59,4.9,21.6,Active,12.900574,80.060089
VH390,Agent_390,Scooter,Tambaram,2024-02-23 22:20:00,22,49.4,10.38,5.2,46.4,Delayed,12.939193,80.136113
VH390,Agent_390,Scooter,Tambaram,2024-03-18 22:11:00,22,41.4,9.83,14.8,59.5,Delayed,12.923543,80.063446
VH390,Agent_390,Scooter,Tambaram,2024-03-24 18:29:00,18,41.6,9.71,17.9,15.3,Idle,12.936212,80.1031
VH390,Agent_390,Scooter,Tambaram,2024-02-12 23:50:00,23,14.9,8.15,4.0,35.6,Active,12.943196,80.113739
VH390,Agent_390,Scooter,Tambaram,2024-01-10 14:36:00,14,32.6,12.24,9.8,50.2,Delayed,12.95276,80.074871
VH390,Agent_390,Scooter,Tambaram,2024-01-15 20:08:00,20,41.6,8.0,8.5,20.1,Active,12.942718,80.140219
VH391,Agent_391,Scooter,Porur,2024-03-26 11:16:00,11,45.8,13.66,6.8,53.3,Delayed,13.058379,80.112653
VH391,Agent_391,Scooter,Porur,2024-01-04 21:31:00,21,23.5,10.74,3.0,17.5,Active,13.044051,80.119719
VH391,Agent_391,Scooter,Porur,2024-01-20 11:38:00,11,9.4,1.99,3.6,16.7,Active,12.989391,80.160864
VH391,Agent_391,Scooter,Porur,2024-03-03 19:24:00,19,42.6,14.47,10.6,45.9,Delayed,13.024685,80.116808
VH391,Agent_391,Scooter,Porur,2024-02-01 20:28:00,20,38.3,7.18,14.6,25.7,Active,13.007549,80.133057
VH391,Agent_391,Scooter,Porur,2024-03-12 13:15:00,13,36.6,7.95,14.9,46.0,Delayed,13.006753,80.183206
VH391,Agent_391,Scooter,Porur,2024-02-11 17:42:00,17,30.7,10.53,13.4,39.1,Active,13.074047,80.17057
VH391,Agent_391,Scooter,Porur,2024-02-13 12:41:00,12,31.5,10.61,1.5,20.4,Active,13.024666,80.149276
VH391,Agent_391,Scooter,Porur,2024-02-19 19:00:00,19,23.2,12.34,7.1,31.9,Active,13.041122,80.162466
VH391,Agent_391,Scooter,Porur,2024-03-21 11:08:00,11,51.6,9.96,16.5,22.0,Idle,13.013638,80.154289
VH391,Agent_391,Scooter,Porur,2024-03-04 13:16:00,13,1.9,12.97,12.2,56.6,Delayed,13.067968,80.151816
VH392,Agent_392,Bike,OMR,2024-01-05 22:59:00,22,22.6,5.55,14.3,29.0,Active,12.911364,80.267452
VH392,Agent_392,Bike,OMR,2024-01-01 14:00:00,14,19.3,6.92,12.7,17.1,Active,12.941936,80.242824
VH392,Agent_392,Bike,OMR,2024-03-24 22:55:00,22,18.5,1.59,12.5,16.3,Active,12.85917,80.191438
VH392,Agent_392,Bike,OMR,2024-03-12 21:35:00,21,34.7,7.05,9.1,40.7,Active,12.924541,80.263864
VH392,Agent_392,Bike,OMR,2024-03-11 14:50:00,14,17.6,6.99,2.2,15.9,Active,12.945064,80.19807
VH393,Agent_393,Scooter,Adyar,2024-03-08 20:51:00,20,17.2,4.26,18.3,10.7,Idle,12.987076,80.297967
VH393,Agent_393,Scooter,Adyar,2024-03-12 15:41:00,15,20.6,5.35,18.3,24.2,Idle,13.008711,80.280319
VH393,Agent_393,Scooter,Adyar,2024-02-27 21:37:00,21,24.2,14.57,15.3,43.9,Idle,12.95762,80.260292
VH393,Agent_393,Scooter,Adyar,2024-02-25 13:52:00,13,29.9,3.68,6.4,44.4,Active,13.023079,80.228033
VH393,Agent_393,Scooter,Adyar,2024-02-20 12:17:00,12,40.1,13.31,19.6,33.2,Idle,12.99239,80.281142
VH393,Agent_393,Scooter,Adyar,2024-03-16 20:28:00,20,37.2,9.9,18.5,23.5,Idle,12.991603,80.274335
VH393,Agent_393,Scooter,Adyar,2024-01-22 17:52:00,17,17.8,3.37,2.0,25.8,Active,12.967762,80.226907
VH393,Agent_393,Scooter,Adyar,2024-01-10 09:14:00,9,8.9,1.0,9.8,56.7,Delayed,13.02054,80.298205
VH393,Agent_393,Scooter,Adyar,2024-01-13 18:21:00,18,15.7,4.36,0.9,30.7,Active,12.97971,80.252005
VH393,Agent_393,Scooter,Adyar,2024-03-16 16:33:00,16,25.3,3.1,16.1,22.6,Idle,12.980265,80.229858
VH394,Agent_394,Cycle,T Nagar,2024-02-14 13:26:00,13,47.2,8.5,13.7,32.4,Active,13.018423,80.244429
VH394,Agent_394,Cycle,T Nagar,2024-02-23 10:28:00,10,32.3,12.01,0.9,29.1,Active,13.05869,80.249602
VH394,Agent_394,Cycle,T Nagar,2024-01-23 11:21:00,11,6.0,2.46,4.1,42.9,Active,13.075392,80.259945
VH394,Agent_394,Cycle,T Nagar,2024-01-01 20:41:00,20,21.5,12.82,5.3,25.8,Active,13.023926,80.194402
VH394,Agent_394,Cycle,T Nagar,2024-03-11 15:57:00,15,22.8,4.36,2.1,27.4,Active,13.025493,80.25942
VH394,Agent_394,Cycle,T Nagar,2024-03-15 22:45:00,22,31.3,1.63,10.5,15.9,Active,13.021235,80.260431
VH395,Agent_395,Cycle,Tambaram,2024-01-27 10:17:00,10,19.8,13.29,8.4,44.5,Active,12.947782,80.124778
VH395,Agent_395,Cycle,Tambaram,2024-03-18 23:03:00,23,39.8,9.93,16.2,20.7,Idle,12.914645,80.071042
VH395,Agent_395,Cycle,Tambaram,2024-01-18 16:24:00,16,39.9,9.55,10.1,22.1,Active,12.938862,80.067292
VH395,Agent_395,Cycle,Tambaram,2024-02-28 10:45:00,10,30.5,3.37,5.3,50.5,Delayed,12.943176,80.09272
VH395,Agent_395,Cycle,Tambaram,2024-03-19 08:39:00,8,48.5,2.98,2.4,35.9,Active,12.926395,80.131398
VH395,Agent_395,Cycle,Tambaram,2024-01-01 16:25:00,16,37.2,5.63,16.1,12.9,Idle,12.947116,80.111507
VH395,Agent_395,Cycle,Tambaram,2024-03-20 09:05:00,9,32.9,4.49,1.6,22.3,Active,12.968491,80.063697
VH395,Agent_395,Cycle,Tambaram,2024-03-04 08:16:00,8,26.9,8.35,6.2,15.7,Active,12.923724,80.075889
VH396,Agent_396,Bike,T Nagar,2024-02-24 11:42:00,11,39.9,14.52,13.9,12.8,Active,13.005889,80.271803
VH396,Agent_396,Bike,T Nagar,2024-03-05 08:02:00,8,41.3,7.15,18.5,16.9,Idle,13.009897,80.263826
VH396,Agent_396,Bike,T Nagar,2024-02-09 08:29:00,8,6.3,7.45,10.6,14.8,Active,13.007624,80.200861
VH396,Agent_396,Bike,T Nagar,2024-01-16 22:09:00,22,24.1,14.04,9.0,18.6,Active,13.057989,80.239143
VH396,Agent_396,Bike,T Nagar,2024-01-03 14:05:00,14,31.5,2.02,15.3,58.1,Idle,13.062988,80.189943
VH396,Agent_396,Bike,T Nagar,2024-02-12 08:35:00,8,27.4,8.23,15.2,32.5,Idle,13.047827,80.192568
VH396,Agent_396,Bike,T Nagar,2024-02-04 15:04:00,15,35.4,7.53,9.8,32.6,Active,13.072945,80.266954
VH396,Agent_396,Bike,T Nagar,2024-03-03 21:39:00,21,32.5,8.59,4.9,13.0,Active,13.048771,80.214706
VH396,Agent_396,Bike,T Nagar,2024-02-11 19:37:00,19,21.9,4.53,18.9,17.0,Idle,13.05465,80.201366
VH396,Agent_396,Bike,T Nagar,2024-01-17 20:20:00,20,16.8,8.14,16.2,15.2,Idle,13.017664,80.230906
VH397,Agent_397,Scooter,Anna Nagar,2024-03-20 12:55:00,12,35.7,6.84,1.4,42.0,Active,13.127318,80.234909
VH397,Agent_397,Scooter,Anna Nagar,2024-03-07 14:21:00,14,12.7,9.32,0.9,13.7,Active,13.101643,80.218372
VH397,Agent_397,Scooter,Anna Nagar,2024-01-04 23:42:00,23,13.6,3.6,6.9,42.2,Active,13.124471,80.184954
VH397,Agent_397,Scooter,Anna Nagar,2024-02-11 19:28:00,19,29.4,1.65,4.3,42.0,Active,13.044131,80.235102
VH397,Agent_397,Scooter,Anna Nagar,2024-01-28 17:53:00,17,24.7,5.59,16.9,54.0,Idle,13.037828,80.173807
VH398,Agent_398,Cycle,Porur,2024-02-23 11:32:00,11,16.6,8.35,19.8,33.5,Idle,13.00322,80.112141
VH398,Agent_398,Cycle,Porur,2024-01-27 22:26:00,22,41.9,1.78,16.8,56.3,Idle,13.023232,80.194158
VH398,Agent_398,Cycle,Porur,2024-02-10 15:30:00,15,35.5,9.23,9.5,42.5,Active,13.007235,80.139239
VH398,Agent_398,Cycle,Porur,2024-03-25 13:21:00,13,34.3,4.09,10.1,22.6,Active,13.027887,80.168028
VH398,Agent_398,Cycle,Porur,2024-03-12 13:26:00,13,17.5,10.3,2.9,34.5,Active,13.062067,80.16127
VH398,Agent_398,Cycle,Porur,2024-01-09 14:40:00,14,37.2,7.91,6.8,12.0,Active,13.015806,80.142616
VH398,Agent_398,Cycle,Porur,2024-01-12 11:44:00,11,32.1,3.72,19.4,27.7,Idle,13.05767,80.167831
VH398,Agent_398,Cycle,Porur,2024-01-07 22:02:00,22,24.7,2.15,10.2,44.0,Active,13.032684,80.148639
VH398,Agent_398,Cycle,Porur,2024-03-26 15:24:00,15,16.3,12.91,6.8,29.3,Active,13.003727,80.199143
VH398,Agent_398,Cycle,Porur,2024-01-20 08:30:00,8,28.6,13.46,12.7,13.5,Active,13.053906,80.196428
VH398,Agent_398,Cycle,Porur,2024-01-24 21:07:00,21,49.2,14.95,4.5,48.0,Delayed,12.999517,80.131737
VH398,Agent_398,Cycle,Porur,2024-02-14 13:57:00,13,46.9,12.92,10.1,43.7,Active,12.989525,80.205102
VH398,Agent_398,Cycle,Porur,2024-02-09 20:03:00,20,32.4,12.9,4.4,42.9,Active,13.031391,80.142623
VH398,Agent_398,Cycle,Porur,2024-02-25 12:49:00,12,19.7,6.53,1.2,14.7,Active,13.065057,80.202241
VH398,Agent_398,Cycle,Porur,2024-02-19 17:10:00,17,23.4,5.84,0.5,38.9,Active,13.027264,80.201942
VH399,Agent_399,Cycle,Tambaram,2024-02-19 21:07:00,21,29.1,8.05,3.5,26.3,Active,12.942303,80.093498
VH399,Agent_399,Cycle,Tambaram,2024-01-17 19:03:00,19,45.8,13.56,13.1,26.1,Active,12.930772,80.055805
VH399,Agent_399,Cycle,Tambaram,2024-03-21 19:12:00,19,26.6,8.93,7.5,37.3,Active,12.956608,80.132495
VH399,Agent_399,Cycle,Tambaram,2024-03-16 19:40:00,19,31.5,7.23,12.2,28.1,Active,12.898608,80.082366
VH399,Agent_399,Cycle,Tambaram,2024-01-04 23:55:00,23,60.0,11.71,12.4,58.3,Delayed,12.903635,80.109249
VH399,Agent_399,Cycle,Tambaram,2024-01-14 14:21:00,14,24.2,8.32,11.9,11.5,Active,12.904679,80.055549
VH399,Agent_399,Cycle,Tambaram,2024-03-03 12:44:00,12,35.7,7.53,19.2,48.6,Idle,12.889585,80.105103
VH399,Agent_399,Cycle,Tambaram,2024-01-18 12:42:00,12,0.0,2.18,2.7,40.7,Active,12.889365,80.111121
VH399,Agent_399,Cycle,Tambaram,2024-01-10 11:50:00,11,19.7,9.22,19.1,13.9,Idle,12.910148,80.067354
VH399,Agent_399,Cycle,Tambaram,2024-03-28 20:45:00,20,26.7,13.24,11.7,39.2,Active,12.91223,80.091752
VH399,Agent_399,Cycle,Tambaram,2024-01-27 12:52:00,12,42.2,4.61,7.8,21.9,Active,12.966785,80.09006
VH399,Agent_399,Cycle,Tambaram,2024-03-08 14:39:00,14,14.4,0.99,6.9,54.2,Delayed,12.894134,80.077072
VH399,Agent_399,Cycle,Tambaram,2024-01-09 08:44:00,8,32.7,7.95,5.2,44.5,Active,12.920401,80.064964
VH400,Agent_400,Cycle,Velachery,2024-03-03 20:10:00,20,43.4,9.66,15.4,28.3,Idle,12.976473,80.195849
VH400,Agent_400,Cycle,Velachery,2024-03-12 09:19:00,9,30.4,8.76,16.6,51.0,Idle,12.954006,80.209078
VH400,Agent_400,Cycle,Velachery,2024-01-14 20:28:00,20,19.7,1.99,6.0,13.8,Active,13.019185,80.220751
VH400,Agent_400,Cycle,Velachery,2024-01-23 15:40:00,15,16.8,7.77,0.6,51.7,Delayed,13.011532,80.230452
VH400,Agent_400,Cycle,Velachery,2024-02-26 09:52:00,9,22.5,7.89,19.2,22.9,Idle,12.978307,80.189748
VH400,Agent_400,Cycle,Velachery,2024-03-18 08:58:00,8,33.4,11.37,19.0,42.9,Idle,12.983509,80.20807
VH400,Agent_400,Cycle,Velachery,2024-01-14 23:45:00,23,28.8,7.42,10.3,40.8,Active,12.983642,80.245899
VH400,Agent_400,Cycle,Velachery,2024-03-12 17:47:00,17,17.6,4.61,10.0,16.1,Active,12.989994,80.23452
VH400,Agent_400,Cycle,Velachery,2024-03-22 20:36:00,20,23.8,13.67,0.8,15.8,Active,13.002772,80.256199
VH400,Agent_400,Cycle,Velachery,2024-02-13 15:35:00,15,22.1,4.2,19.2,10.5,Idle,13.027335,80.211501
VH400,Agent_400,Cycle,Velachery,2024-02-13 14:25:00,14,27.6,6.76,9.3,30.4,Active,12.993826,80.234631
VH401,Agent_401,Cycle,Velachery,2024-01-09 13:17:00,13,13.0,3.09,15.0,14.7,Active,13.007014,80.248375
VH401,Agent_401,Cycle,Velachery,2024-03-26 11:11:00,11,32.7,12.82,13.0,40.1,Active,12.986798,80.216856
VH401,Agent_401,Cycle,Velachery,2024-01-04 14:48:00,14,14.7,6.89,16.1,19.8,Idle,13.026866,80.246362
VH401,Agent_401,Cycle,Velachery,2024-02-08 17:38:00,17,17.0,13.06,4.1,31.0,Active,12.997492,80.219765
VH401,Agent_401,Cycle,Velachery,2024-02-22 16:31:00,16,20.0,3.72,2.6,40.6,Active,12.98088,80.2554
VH401,Agent_401,Cycle,Velachery,2024-03-21 08:59:00,8,26.8,3.36,14.5,23.9,Active,13.020229,80.169097
VH401,Agent_401,Cycle,Velachery,2024-01-06 11:21:00,11,26.0,7.98,7.6,56.3,Delayed,12.935397,80.252779
VH401,Agent_401,Cycle,Velachery,2024-02-03 21:18:00,21,36.8,14.74,1.6,28.5,Active,13.017887,80.227623
VH401,Agent_401,Cycle,Velachery,2024-03-20 09:59:00,9,45.5,2.62,9.6,20.7,Active,13.010131,80.257011
VH401,Agent_401,Cycle,Velachery,2024-03-17 20:46:00,20,33.7,9.48,11.8,43.7,Active,12.986775,80.264765
VH401,Agent_401,Cycle,Velachery,2024-03-06 14:28:00,14,30.0,3.92,7.1,48.5,Delayed,12.970257,80.229307
VH401,Agent_401,Cycle,Velachery,2024-01-23 20:18:00,20,44.4,14.81,1.3,12.0,Active,12.937097,80.218646
VH401,Agent_401,Cycle,Velachery,2024-02-27 19:53:00,19,26.3,5.68,15.9,26.8,Idle,12.974139,80.261948
VH401,Agent_401,Cycle,Velachery,2024-03-21 17:40:00,17,34.8,12.58,11.9,17.8,Active,12.974356,80.203837
VH402,Agent_402,Cycle,Porur,2024-01-26 23:21:00,23,40.8,4.85,16.2,31.1,Idle,13.049099,80.186769
VH402,Agent_402,Cycle,Porur,2024-03-20 22:57:00,22,0.0,6.66,7.2,21.6,Active,13.03111,80.188448
VH402,Agent_402,Cycle,Porur,2024-02-08 09:44:00,9,5.3,0.54,2.8,50.1,Delayed,13.051695,80.178472
VH402,Agent_402,Cycle,Porur,2024-01-11 19:14:00,19,35.2,6.15,17.4,55.7,Idle,13.041705,80.112361
VH402,Agent_402,Cycle,Porur,2024-03-03 23:40:00,23,23.6,8.9,8.9,42.3,Active,13.014163,80.174042
VH402,Agent_402,Cycle,Porur,2024-01-21 19:23:00,19,20.2,11.69,1.2,48.9,Delayed,12.987735,80.182268
VH402,Agent_402,Cycle,Porur,2024-02-03 15:54:00,15,19.3,12.33,1.2,13.8,Active,13.038691,80.128293
VH402,Agent_402,Cycle,Porur,2024-03-22 13:20:00,13,16.8,2.34,8.2,22.2,Active,13.074347,80.115237
VH402,Agent_402,Cycle,Porur,2024-01-06 14:47:00,14,43.9,11.02,1.9,30.3,Active,13.047484,80.135933
VH402,Agent_402,Cycle,Porur,2024-01-24 22:14:00,22,27.8,9.68,7.9,13.9,Active,13.027976,80.177369
VH402,Agent_402,Cycle,Porur,2024-02-18 11:07:00,11,24.3,2.45,18.9,50.9,Idle,12.991977,80.130415
VH402,Agent_402,Cycle,Porur,2024-02-14 12:31:00,12,36.2,3.75,19.7,23.6,Idle,13.02851,80.179757
VH403,Agent_403,Bike,Tambaram,2024-01-15 09:17:00,9,14.0,1.36,12.2,33.2,Active,12.925227,80.142621
VH403,Agent_403,Bike,Tambaram,2024-01-04 23:45:00,23,37.6,8.53,19.2,35.0,Idle,12.956401,80.082319
VH403,Agent_403,Bike,Tambaram,2024-02-10 12:00:00,12,36.3,3.03,10.7,34.1,Active,12.893274,80.101149
VH403,Agent_403,Bike,Tambaram,2024-01-11 23:36:00,23,20.8,2.06,12.9,10.0,Active,12.884226,80.142089
VH403,Agent_403,Bike,Tambaram,2024-01-03 14:32:00,14,38.2,10.46,2.3,28.9,Active,12.969388,80.050613
VH403,Agent_403,Bike,Tambaram,2024-01-23 08:42:00,8,26.9,4.32,9.7,43.5,Active,12.921314,80.052466
VH403,Agent_403,Bike,Tambaram,2024-03-19 10:44:00,10,30.5,14.4,5.5,33.4,Active,12.882394,80.061028
VH403,Agent_403,Bike,Tambaram,2024-03-16 10:27:00,10,40.7,7.5,7.6,36.3,Active,12.913251,80.144023
VH404,Agent_404,Scooter,Chromepet,2024-02-01 16:53:00,16,39.2,8.64,0.1,54.3,Delayed,12.938246,80.100521
VH404,Agent_404,Scooter,Chromepet,2024-03-09 22:49:00,22,34.8,9.33,5.3,20.8,Active,12.999032,80.097917
VH404,Agent_404,Scooter,Chromepet,2024-02-27 19:42:00,19,28.2,6.33,14.6,23.0,Active,12.902609,80.165116
VH404,Agent_404,Scooter,Chromepet,2024-01-28 22:16:00,22,36.1,4.99,4.5,37.1,Active,12.999654,80.192763
VH404,Agent_404,Scooter,Chromepet,2024-01-16 21:26:00,21,25.6,6.85,16.4,14.5,Idle,12.958154,80.15993
VH404,Agent_404,Scooter,Chromepet,2024-01-09 23:07:00,23,25.3,13.55,0.9,38.7,Active,12.975542,80.114305
VH404,Agent_404,Scooter,Chromepet,2024-03-24 09:53:00,9,31.4,8.25,16.3,19.7,Idle,12.986305,80.150207
VH404,Agent_404,Scooter,Chromepet,2024-01-22 15:35:00,15,34.7,5.67,16.0,21.3,Idle,12.943028,80.193918
VH404,Agent_404,Scooter,Chromepet,2024-01-16 21:26:00,21,42.5,11.61,1.1,20.0,Active,12.996929,80.163735
VH404,Agent_404,Scooter,Chromepet,2024-01-28 15:03:00,15,32.8,11.13,2.5,26.2,Active,12.956494,80.096551
VH404,Agent_404,Scooter,Chromepet,2024-03-10 08:03:00,8,23.0,1.68,5.5,13.0,Active,12.932093,80.132207
VH404,Agent_404,Scooter,Chromepet,2024-02-10 19:48:00,19,21.0,8.7,6.8,31.8,Active,12.943654,80.106087
VH405,Agent_405,Scooter,Ambattur,2024-02-11 17:19:00,17,31.2,14.62,14.8,42.5,Active,13.118033,80.149214
VH405,Agent_405,Scooter,Ambattur,2024-02-02 22:08:00,22,26.7,14.77,0.9,46.6,Delayed,13.127744,80.187568
VH405,Agent_405,Scooter,Ambattur,2024-01-05 12:44:00,12,52.9,11.73,11.0,34.9,Active,13.159657,80.188762
VH405,Agent_405,Scooter,Ambattur,2024-01-07 13:19:00,13,18.3,14.3,16.9,19.9,Idle,13.1069,80.169272
VH405,Agent_405,Scooter,Ambattur,2024-03-07 21:08:00,21,32.9,13.65,7.3,24.7,Active,13.162433,80.156632
VH405,Agent_405,Scooter,Ambattur,2024-02-03 11:44:00,11,14.7,11.9,16.5,20.2,Idle,13.157064,80.145533
VH406,Agent_406,Cycle,Porur,2024-02-20 20:19:00,20,31.2,8.9,5.1,43.2,Active,13.013357,80.109948
VH406,Agent_406,Cycle,Porur,2024-03-12 20:54:00,20,23.7,5.74,1.9,47.2,Delayed,13.067985,80.134273
VH406,Agent_406,Cycle,Porur,2024-03-16 23:19:00,23,22.2,3.68,7.5,56.9,Delayed,13.005333,80.204094
VH406,Agent_406,Cycle,Porur,2024-02-18 23:12:00,23,41.0,2.36,10.3,23.2,Active,13.022065,80.166838
VH406,Agent_406,Cycle,Porur,2024-03-03 22:30:00,22,43.6,2.44,3.5,35.7,Active,13.07737,80.174144
VH406,Agent_406,Cycle,Porur,2024-02-12 12:37:00,12,54.7,7.25,19.2,38.3,Idle,13.026273,80.192938
VH406,Agent_406,Cycle,Porur,2024-03-06 16:21:00,16,32.2,12.27,8.6,50.0,Delayed,13.080955,80.16924
VH407,Agent_407,Cycle,Mylapore,2024-02-12 15:30:00,15,14.2,4.19,9.1,37.5,Active,13.068497,80.282956
VH407,Agent_407,Cycle,Mylapore,2024-01-04 10:02:00,10,20.7,3.32,6.7,32.7,Active,13.035199,80.287786
VH407,Agent_407,Cycle,Mylapore,2024-03-28 20:32:00,20,23.6,0.85,19.8,38.7,Idle,13.009519,80.21801
VH407,Agent_407,Cycle,Mylapore,2024-03-09 22:15:00,22,32.4,6.69,17.1,25.9,Idle,13.056297,80.257733
VH407,Agent_407,Cycle,Mylapore,2024-03-03 13:23:00,13,29.2,2.23,19.0,41.4,Idle,13.006058,80.253209
VH407,Agent_407,Cycle,Mylapore,2024-02-06 17:21:00,17,24.6,5.65,11.7,42.2,Active,13.007282,80.247742
VH407,Agent_407,Cycle,Mylapore,2024-01-25 08:00:00,8,6.0,12.5,10.3,21.2,Active,13.006887,80.295026
VH407,Agent_407,Cycle,Mylapore,2024-02-03 15:11:00,15,40.7,5.58,13.8,33.2,Active,13.025522,80.308504
VH407,Agent_407,Cycle,Mylapore,2024-03-23 21:32:00,21,46.8,12.79,17.2,13.6,Idle,13.083753,80.234964
VH408,Agent_408,Cycle,Porur,2024-02-24 22:35:00,22,31.7,7.57,9.7,34.5,Active,12.995025,80.150345
VH408,Agent_408,Cycle,Porur,2024-01-21 19:18:00,19,11.7,5.92,4.3,31.2,Active,13.044079,80.158907
VH408,Agent_408,Cycle,Porur,2024-01-04 09:58:00,9,36.0,6.48,11.9,37.7,Active,13.08178,80.127302
VH408,Agent_408,Cycle,Porur,2024-02-14 10:15:00,10,6.1,2.23,1.1,39.5,Active,13.051383,80.11104
VH408,Agent_408,Cycle,Porur,2024-03-13 20:56:00,20,31.0,9.04,7.4,27.0,Active,12.996394,80.108935
VH408,Agent_408,Cycle,Porur,2024-03-25 09:05:00,9,21.2,8.39,18.8,40.1,Idle,13.003051,80.163185
VH408,Agent_408,Cycle,Porur,2024-03-28 17:07:00,17,18.7,6.07,12.3,56.9,Delayed,13.052726,80.124948
